weather_main,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,dt,sunrise,sunset
Clouds,7.37,2.85,6.35,8.75,1023,61,10000,4.1,70,75,0,0,0,0,1586602200,1586557440,1586601540
Clouds,7.37,2.76,6.07,8.15,1023,61,10000,4.1,70,75,0,0,0,0,1586601720,1586557440,1586601540
Clouds,7.37,2.65,5.92,8.05,1023,61,10000,4.1,60,75,0,0,0,0,1586602800,1586557440,1586601540
Clouds,7.37,3.16,5.89,8.09,1023,61,10000,4.1,90,75,0,0,0,0,1586602800,1586557440,1586601540
Clouds,7.15,2.52,6.34,7.96,1023,70,10000,4.1,60,75,0,0,0,0,1586603400,1586557440,1586601540
Clouds,7.15,3.03,5.37,8.2,1023,70,10000,4.1,70,75,0,0,0,0,1586603400,1586557440,1586601540
Clouds,7.15,2.25,5.92,8.21,1023,70,10000,4.1,70,75,0,0,0,0,1586603400,1586557440,1586601540
Clouds,7.08,2.65,5.81,8.15,1023,70,10000,4.1,70,75,0,0,0,0,1586604300,1586557440,1586601540
Clouds,7.08,2.45,5.91,8.19,1023,70,10000,4.1,90,75,0,0,0,0,1586604300,1586557440,1586601540
Clouds,7.08,2.5,5.98,7.69,1023,70,10000,4.1,90,75,0,0,0,0,1586604300,1586557440,1586601540
Clouds,7,2.38,5.82,7.77,1024,75,10000,4.1,70,90,0,0,0,0,1586605200,1586557440,1586601540
Clouds,7,2.91,5.57,8.17,1024,75,10000,4.1,70,90,0,0,0,0,1586605500,1586557440,1586601540
Clouds,7,2.64,6.01,7.88,1024,75,10000,4.1,70,90,0,0,0,0,1586605800,1586557440,1586601540
Clouds,7,2.44,6.15,7.96,1024,75,10000,4.1,90,90,0,0,0,0,1586605500,1586557440,1586601540
Clouds,7,2.4,5.8,8.47,1024,75,10000,4.1,90,90,0,0,0,0,1586606400,1586557440,1586601540
Clouds,7,2.57,5.58,7.58,1024,75,10000,4.1,60,90,0,0,0,0,1586606400,1586557440,1586601540
Clouds,7,2.95,5.5,8.49,1024,75,10000,4.1,90,90,0,0,0,0,1586606400,1586557440,1586601540
Clouds,7,2.29,5.61,8.13,1024,70,10000,3.1,60,75,0,0,0,0,1586607300,1586557440,1586601540
Clouds,7,2.36,6.01,8.01,1024,70,10000,3.1,80,75,0,0,0,0,1586607600,1586557440,1586601540
Clouds,7,2.52,5.66,8.03,1024,70,10000,3.1,70,75,0,0,0,0,1586607300,1586557440,1586601540
Clouds,7,2.28,6.15,8.44,1024,70,10000,3.1,90,75,0,0,0,0,1586608200,1586557440,1586601540
Clouds,7,2.99,5.45,8.39,1024,70,10000,3.1,60,75,0,0,0,0,1586608500,1586557440,1586601540
Clouds,7,2.87,5.39,8.2,1024,70,10000,3.1,80,75,0,0,0,0,1586608200,1586557440,1586601540
Clouds,7.23,3.01,5.88,8.34,1024,61,10000,5.1,70,90,0,0,0,0,1586609100,1586557440,1586601540
Clouds,7.23,2.53,6.02,8.1,1024,61,10000,5.1,90,90,0,0,0,0,1586609100,1586557440,1586601540
Clouds,7.22,2.63,6.06,8.47,1024,61,10000,5.1,70,90,0,0,0,0,1586609700,1586557440,1586601540
Clouds,7.22,3,6.15,8.5,1024,61,10000,5.1,90,90,0,0,0,0,1586610000,1586557440,1586601540
Clouds,7.21,2.47,5.7,8.19,1024,61,10000,5.1,80,90,0,0,0,0,1586610300,1586557440,1586601540
Clouds,7.22,2.86,5.59,8.58,1024,61,10000,5.1,70,90,0,0,0,0,1586610000,1586557440,1586601540
Clouds,7.22,3.08,6.01,7.96,1024,52,10000,5.1,70,75,0,0,0,0,1586610780,1586557440,1586601540
Clouds,7.21,2.78,5.55,8.25,1024,52,10000,5.1,80,75,0,0,0,0,1586611200,1586557440,1586601540
Clouds,7.22,2.67,5.96,8.53,1024,52,10000,5.1,70,75,0,0,0,0,1586610780,1586557440,1586601540
Clouds,7.21,2.7,6.35,8.04,1024,52,10000,5.1,90,75,0,0,0,0,1586611200,1586557440,1586601540
Clouds,7.21,2.25,5.93,8.28,1024,52,10000,5.1,70,75,0,0,0,0,1586611800,1586557440,1586601540
Clouds,7.16,2.6,6.36,8.38,1024,52,10000,4.6,80,100,0,0,0,0,1586612400,1586557440,1586601540
Clouds,7.25,2.29,5.64,8.26,1024,52,10000,4.6,90,100,0,0,0,0,1586612700,1586557440,1586601540
Clouds,7.25,2.78,6.23,8.52,1024,52,10000,4.6,70,100,0,0,0,0,1586612700,1586557440,1586601540
Clouds,7.25,2.8,6.05,8.1,1024,52,10000,4.6,80,100,0,0,0,0,1586613120,1586557440,1586601540
Clouds,7.24,2.9,6.05,7.91,1024,52,10000,4.6,60,100,0,0,0,0,1586613540,1586557440,1586601540
Clouds,7.24,2.48,5.98,8.56,1024,52,10000,4.6,60,100,0,0,0,0,1586613540,1586557440,1586601540
Clouds,7.14,2.53,5.92,8.11,1024,52,10000,4.6,90,100,0,0,0,0,1586614200,1586557440,1586601540
Clouds,7.14,2.24,5.35,8.59,1024,52,10000,4.6,80,100,0,0,0,0,1586614200,1586557440,1586601540
Clouds,7.14,2.23,5.76,7.83,1024,52,10000,4.6,70,100,0,0,0,0,1586614200,1586557440,1586601540
Clouds,6.74,2.1,4.99,7.85,1024,73,10000,3.6,60,100,0,0,0,0,1586615100,1586557440,1586601540
Clouds,6.74,2.38,5.13,7.74,1024,73,10000,3.6,90,100,0,0,0,0,1586615100,1586557440,1586601540
Clouds,6.74,2.11,5.09,7.42,1024,73,10000,3.6,90,100,0,0,0,0,1586615100,1586557440,1586601540
Clouds,6.73,2.64,5.2,7.63,1024,65,10000,3.6,70,100,0,0,0,0,1586616000,1586557440,1586601540
Clouds,6.81,2.65,5.96,7.7,1025,65,10000,4.1,80,100,0,0,0,0,1586616300,1586557440,1586601540
Clouds,6.81,2.71,5.3,7.88,1025,65,10000,4.1,70,100,0,0,0,0,1586616300,1586557440,1586601540
Clouds,6.73,1.85,5.19,7.56,1025,65,10000,4.1,70,100,0,0,0,0,1586616900,1586557440,1586601540
Clouds,6.73,2.61,5.85,7.98,1025,65,10000,4.1,90,100,0,0,0,0,1586616900,1586557440,1586601540
Clouds,6.72,1.86,4.92,8.01,1025,65,10000,4.1,70,100,0,0,0,0,1586617500,1586557440,1586601540
Clouds,6.72,2.52,4.97,7.68,1025,65,10000,4.1,80,100,0,0,0,0,1586617500,1586557440,1586601540
Clouds,6.74,2.17,5.85,8.21,1025,56,10000,4.1,70,100,0,0,0,0,1586618100,1586557440,1586601540
Clouds,6.67,2.15,5.64,7.9,1025,56,10000,4.1,60,100,0,0,0,0,1586618400,1586557440,1586601540
Clouds,6.67,1.98,4.97,7.52,1025,56,10000,4.1,70,100,0,0,0,0,1586618700,1586557440,1586601540
Clouds,6.67,1.92,5.4,7.89,1025,56,10000,4.1,60,100,0,0,0,0,1586619000,1586557440,1586601540
Clouds,6.67,2.12,5.08,7.22,1025,56,10000,4.1,90,100,0,0,0,0,1586619000,1586557440,1586601540
Clouds,6.67,2.64,5.55,8.07,1025,56,10000,4.1,60,100,0,0,0,0,1586619000,1586557440,1586601540
Clouds,6.67,2.09,5.39,7.18,1025,65,10000,4.1,80,100,0,0,0,0,1586619900,1586557440,1586601540
Clouds,6.65,2.53,4.95,8.08,1025,65,10000,4.1,60,100,0,0,0,0,1586620200,1586557440,1586601540
Clouds,6.65,2.45,5.23,7.71,1025,65,10000,4.1,90,100,0,0,0,0,1586620500,1586557440,1586601540
Clouds,6.65,1.71,5.7,7.37,1025,65,10000,4.1,80,100,0,0,0,0,1586620500,1586557440,1586601540
Clouds,6.72,2.71,5.59,7.99,1025,65,10000,4.1,60,100,0,0,0,0,1586621100,1586643660,1586688060
Clouds,6.72,2.39,5.87,8.1,1025,65,10000,4.1,80,100,0,0,0,0,1586621100,1586643660,1586688060
Clouds,6.72,2.21,5.38,7.48,1025,65,10000,4.1,80,100,0,0,0,0,1586621100,1586643660,1586688060
Clouds,6.39,1.62,5.43,7.76,1025,65,10000,5.1,60,100,0,0,0,0,1586622000,1586643660,1586688060
Clouds,6.39,1.7,5.24,7.48,1025,65,10000,5.1,60,100,0,0,0,0,1586622000,1586643660,1586688060
Clouds,6.39,2.2,5.44,7.83,1025,65,10000,5.1,60,100,0,0,0,0,1586622600,1586643660,1586688060
Clouds,6.57,2.1,4.96,7.76,1025,65,10000,5.1,70,100,0,0,0,0,1586622900,1586643660,1586688060
Clouds,6.39,2.18,5.18,7.16,1025,65,10000,5.1,70,100,0,0,0,0,1586622600,1586643660,1586688060
Clouds,6.57,2.09,5.69,7.17,1025,52,10000,5.1,80,100,0,0,0,0,1586623440,1586643660,1586688060
Clouds,6.57,2.55,4.97,7.12,1025,52,10000,5.1,80,100,0,0,0,0,1586623440,1586643660,1586688060
Clouds,6.57,2.05,5.22,7.77,1025,52,10000,5.1,60,100,0,0,0,0,1586623440,1586643660,1586688060
Clouds,6.55,2.33,5.69,7.77,1025,52,10000,5.1,60,100,0,0,0,0,1586624400,1586643660,1586688060
Clouds,6.38,1.79,4.86,6.95,1025,52,10000,5.1,80,100,0,0,0,0,1586624700,1586643660,1586688060
Clouds,6.55,1.79,5.45,7.17,1025,52,10000,5.1,80,100,0,0,0,0,1586624400,1586643660,1586688060
Clouds,6.4,1.92,5.15,7.04,1025,52,10000,4.6,90,100,0,0,0,0,1586625300,1586643660,1586688060
Clouds,6.4,1.52,5.52,7.04,1025,52,10000,4.6,70,100,0,0,0,0,1586625300,1586643660,1586688060
Clouds,6.28,1.98,5.31,6.85,1025,52,10000,4.6,90,100,0,0,0,0,1586625900,1586643660,1586688060
Clouds,6.28,1.3,5.19,7.69,1025,52,10000,4.6,90,100,0,0,0,0,1586625900,1586643660,1586688060
Clouds,6.28,1.5,5.25,7.68,1025,52,10000,4.6,60,100,0,0,0,0,1586625900,1586643660,1586688060
Clouds,5.93,1.31,4.93,7.24,1026,60,10000,4.6,70,100,0,0,0,0,1586626800,1586643660,1586688060
Clouds,5.68,0.71,4.72,6.52,1026,60,10000,4.6,70,100,0,0,0,0,1586627100,1586643660,1586688060
Clouds,5.59,1.16,4.08,6.17,1026,60,10000,4.6,80,100,0,0,0,0,1586627400,1586643660,1586688060
Clouds,5.59,1.45,4.23,6.81,1026,60,10000,4.6,70,100,0,0,0,0,1586627400,1586643660,1586688060
Clouds,5.59,1.06,3.86,6.4,1026,60,10000,4.6,60,100,0,0,0,0,1586627400,1586643660,1586688060
Clouds,5.48,1.15,3.94,6.76,1026,60,10000,4.6,90,100,0,0,0,0,1586628300,1586643660,1586688060
Clouds,5.53,0.89,4.7,6.54,1026,56,10000,5.1,70,100,0,0,0,0,1586628600,1586643660,1586688060
Clouds,5.53,0.75,3.98,6.22,1026,56,10000,5.1,70,100,0,0,0,0,1586628600,1586643660,1586688060
Clouds,5.53,1.2,3.99,6.52,1026,56,10000,5.1,90,100,0,0,0,0,1586628600,1586643660,1586688060
Clouds,5.45,1.39,4.35,6.32,1026,56,10000,5.1,60,100,0,0,0,0,1586629500,1586643660,1586688060
Clouds,5.44,0.85,3.68,6.82,1026,56,10000,5.1,90,100,0,0,0,0,1586629800,1586643660,1586688060
Clouds,5.44,1.24,4.19,6.27,1026,56,10000,5.1,70,100,0,0,0,0,1586629800,1586643660,1586688060
Clouds,5.44,0.62,4.46,5.97,1026,56,10000,5.1,80,100,0,0,0,0,1586629800,1586643660,1586688060
Clouds,5.44,1.39,4.1,6.3,1026,60,10000,4.1,80,100,0,0,0,0,1586630700,1586643660,1586688060
Clouds,5.34,0.41,3.86,6.28,1026,60,10000,4.1,90,100,0,0,0,0,1586631000,1586643660,1586688060
Clouds,5.34,0.59,4.2,6.7,1026,60,10000,4.1,80,100,0,0,0,0,1586631000,1586643660,1586688060
Clouds,5.16,0.62,3.76,6.05,1026,60,10000,4.1,90,100,0,0,0,0,1586631600,1586643660,1586688060
Clouds,5.16,1.14,4.19,6.32,1026,60,10000,4.1,80,100,0,0,0,0,1586631600,1586643660,1586688060
Clouds,4.81,-0.08,3.59,5.53,1026,65,10000,4.1,80,100,0,0,0,0,1586632200,1586643660,1586688060
Clouds,4.81,-0.08,3.25,5.71,1026,65,10000,4.1,80,100,0,0,0,0,1586632200,1586643660,1586688060
Clouds,4.81,0.78,3.33,6.24,1026,65,10000,4.1,80,100,0,0,0,0,1586632200,1586643660,1586688060
Clouds,4.62,0.52,3.4,5.68,1026,65,10000,4.1,90,100,0,0,0,0,1586633100,1586643660,1586688060
Clouds,4.62,0.04,3.81,5.32,1026,65,10000,4.1,60,100,0,0,0,0,1586633100,1586643660,1586688060
Clouds,4.52,-0.41,3.32,5.19,1026,65,10000,4.1,90,100,0,0,0,0,1586633700,1586643660,1586688060
Clouds,4.52,0.19,3.32,5.99,1026,65,10000,4.1,90,100,0,0,0,0,1586633760,1586643660,1586688060
Clouds,4.46,-0.13,2.85,5.56,1026,65,10000,3.6,70,100,0,0,0,0,1586634300,1586643660,1586688060
Clouds,4.46,-0.08,3.65,5.63,1026,65,10000,3.6,60,100,0,0,0,0,1586634300,1586643660,1586688060
Clouds,4.46,0.2,3.51,5.4,1026,65,10000,3.6,90,100,0,0,0,0,1586634300,1586643660,1586688060
Clouds,4.35,0.23,2.73,5.39,1026,65,10000,3.6,70,100,0,0,0,0,1586635200,1586643660,1586688060
Clouds,4.35,-0.09,3.44,5.77,1026,65,10000,3.6,60,100,0,0,0,0,1586635200,1586643660,1586688060
Clouds,4.22,0.06,3.21,5.16,1026,65,10000,3.6,70,100,0,0,0,0,1586635800,1586643660,1586688060
Clouds,4.22,-0.68,3.21,5.56,1026,65,10000,3.6,60,100,0,0,0,0,1586635800,1586643660,1586688060
Clouds,4.22,-0.07,2.73,5.59,1026,65,10000,3.6,60,100,0,0,0,0,1586635800,1586643660,1586688060
Clouds,3.43,-0.68,1.8,4.26,1026,69,10000,3.1,80,100,0,0,0,0,1586636700,1586643660,1586688060
Clouds,3.43,-1.16,1.87,4.66,1026,69,10000,3.1,70,100,0,0,0,0,1586636700,1586643660,1586688060
Clouds,3.43,-0.71,2.59,4.79,1026,69,10000,3.1,90,100,0,0,0,0,1586636700,1586643660,1586688060
Clouds,3.33,-0.72,2.53,4.72,1026,69,10000,3.1,90,66,0,0,0,0,1586637600,1586643660,1586688060
Clouds,3.34,-0.9,2.09,4.26,1026,69,10000,3.1,80,66,0,0,0,0,1586637900,1586643660,1586688060
Clouds,3.35,-1.04,1.97,3.92,1026,69,10000,3.1,60,66,0,0,0,0,1586638200,1586643660,1586688060
Clouds,3.34,-0.67,1.78,3.88,1026,69,10000,3.1,70,66,0,0,0,0,1586637900,1586643660,1586688060
Clouds,3.35,-1.42,2.04,4.59,1026,69,10000,3.1,60,66,0,0,0,0,1586638800,1586643660,1586688060
Clouds,3.35,-1.16,2.51,4.14,1026,69,10000,3.1,60,66,0,0,0,0,1586638800,1586643660,1586688060
Clouds,3.14,-1.36,2.2,4.24,1026,69,10000,3.1,70,66,0,0,0,0,1586639400,1586643660,1586688060
Clouds,2.41,-2.58,1.5,3.33,1026,69,10000,2.6,70,66,0,0,0,0,1586639700,1586643660,1586688060
Clouds,2.41,-2.5,1.27,2.99,1026,69,10000,2.6,90,66,0,0,0,0,1586639700,1586643660,1586688060
Clouds,2.41,-2.51,1.34,3.47,1026,69,10000,2.6,90,66,0,0,0,0,1586639700,1586643660,1586688060
Clouds,2.38,-2.11,0.81,3.39,1026,69,10000,2.6,60,66,0,0,0,0,1586640600,1586643660,1586688060
Clouds,2.38,-2.4,1.17,3.48,1026,69,10000,2.6,70,66,0,0,0,0,1586640600,1586643660,1586688060
Clouds,2.38,-2.32,1.49,3.02,1026,69,10000,2.6,80,66,0,0,0,0,1586640600,1586643660,1586688060
Clouds,2.47,-1.93,1,3.45,1026,74,10000,1.5,60,66,0,0,0,0,1586641500,1586643660,1586688060
Clouds,2.47,-2.43,0.86,3.66,1026,74,10000,1.5,60,66,0,0,0,0,1586641500,1586643660,1586688060
Clouds,2.38,-1.82,0.65,3.64,1026,74,10000,1.5,60,66,0,0,0,0,1586642100,1586643660,1586688060
Clouds,2.31,-2.51,0.88,3.75,1026,74,10000,1.5,80,66,0,0,0,0,1586642400,1586643660,1586688060
Clouds,2.38,-2.38,0.96,3.84,1026,74,10000,1.5,60,66,0,0,0,0,1586642100,1586643660,1586688060
Clouds,2.3,-2.08,0.74,3.54,1026,74,10000,1.5,80,66,0,0,0,0,1586643000,1586643660,1586688060
Clouds,1.92,-2.76,0.18,2.68,1026,80,10000,1,70,20,0,0,0,0,1586643300,1586643660,1586688060
Clouds,1.92,-2.52,1.11,2.65,1026,80,10000,1,90,20,0,0,0,0,1586643300,1586643660,1586688060
Clouds,1.42,-3.39,-0.09,2.88,1026,80,10000,1,90,20,0,0,0,0,1586643900,1586643660,1586688060
Clouds,1.48,-2.81,0.14,2.29,1026,80,10000,1,60,20,0,0,0,0,1586644200,1586643660,1586688060
Clouds,1.53,-2.68,0.53,2.77,1026,80,10000,1,60,20,0,0,0,0,1586644500,1586643660,1586688060
Clouds,1.53,-2.71,0.53,2.75,1026,80,10000,1,90,20,0,0,0,0,1586644500,1586643660,1586688060
Clouds,1.19,-3,0.19,1.93,1026,80,10000,1.5,90,20,0,0,0,0,1586645100,1586643660,1586688060
Clouds,1.19,-3.57,-0.34,2.17,1026,80,10000,1.5,80,20,0,0,0,0,1586645100,1586643660,1586688060
Clouds,1.19,-3.63,-0.1,2.52,1026,80,10000,1.5,80,20,0,0,0,0,1586645100,1586643660,1586688060
Clouds,1.19,-3.05,-0.3,1.78,1026,80,10000,1.5,80,20,0,0,0,0,1586646000,1586643660,1586688060
Clouds,1.19,-3.6,-0.11,2.53,1026,80,10000,1.5,80,20,0,0,0,0,1586646000,1586643660,1586688060
Clouds,1.19,-2.85,-0.53,2.07,1026,80,10000,1.5,60,20,0,0,0,0,1586646000,1586643660,1586688060
Clouds,0.8,-4.13,-0.63,1.97,1027,75,10000,0.5,60,20,0,0,0,0,1586646900,1586643660,1586688060
Clouds,1,-3.84,0.17,1.75,1027,75,10000,0.5,90,20,0,0,0,0,1586647200,1586643660,1586688060
Clouds,1.07,-3.38,-0.02,2.53,1027,75,10000,0.5,90,20,0,0,0,0,1586647500,1586643660,1586688060
Clouds,1.14,-3.28,-0.16,1.97,1027,72,10000,0.5,90,20,0,0,0,0,1586647800,1586643660,1586688060
Clouds,1.51,-2.77,-0.1,2.59,1027,72,10000,0.5,80,20,0,0,0,0,1586648100,1586643660,1586688060
Clouds,1.51,-3.14,0.61,2.57,1027,72,10000,0.5,70,20,0,0,0,0,1586648100,1586643660,1586688060
Clouds,1.51,-2.85,0.56,2.64,1027,72,10000,0.5,70,20,0,0,0,0,1586648100,1586643660,1586688060
Clouds,2.42,-2.14,1.19,3.35,1026,80,10000,2.1,90,20,0,0,0,0,1586649000,1586643660,1586688060
Clouds,2.63,-2.14,1.41,3.57,1026,80,10000,2.1,80,20,0,0,0,0,1586649300,1586643660,1586688060
Clouds,1.79,-2.82,0.67,2.51,1027,75,10000,0.5,80,40,0,0,0,0,1586649600,1586643660,1586688060
Clouds,2.49,-1.71,1.13,3.18,1027,75,10000,0.5,90,40,0,0,0,0,1586649900,1586643660,1586688060
Clouds,2.49,-2.05,1.54,3.23,1027,75,10000,0.5,60,40,0,0,0,0,1586649900,1586643660,1586688060
Clouds,2.49,-2,1.28,3.86,1027,75,10000,0.5,80,40,0,0,0,0,1586649900,1586643660,1586688060
Clouds,2.94,-1.9,2.03,4.29,1027,75,10000,0.5,60,40,0,0,0,0,1586650800,1586643660,1586688060
Clouds,2.94,-1.23,1.23,3.8,1027,75,10000,0.5,90,40,0,0,0,0,1586650800,1586643660,1586688060
Clouds,3.02,-1.05,1.5,4.03,1027,75,10000,0.5,60,40,0,0,0,0,1586651400,1586643660,1586688060
Clouds,3.02,-1.95,1.23,3.83,1027,75,10000,0.5,80,40,0,0,0,0,1586651400,1586643660,1586688060
Clouds,4.38,-0.44,3.24,5.79,1027,86,10000,1.5,60,40,0,0,0,0,1586652000,1586643660,1586688060
Clouds,4.45,0.23,3.56,5.5,1027,86,10000,1.5,70,40,0,0,0,0,1586652300,1586643660,1586688060
Clouds,4.78,0.17,3.74,5.3,1027,86,10000,1.5,80,40,0,0,0,0,1586652600,1586643660,1586688060
Clouds,4.84,0.21,3.95,5.81,1027,86,10000,1.5,90,40,0,0,0,0,1586652900,1586643660,1586688060
Clouds,4.84,0.66,3.38,5.51,1027,86,10000,1.5,70,40,0,0,0,0,1586652900,1586643660,1586688060
Clouds,5.31,0.48,3.7,6.38,1027,86,10000,1.5,60,40,0,0,0,0,1586653500,1586643660,1586688060
Clouds,5.31,0.54,3.67,6.78,1027,86,10000,1.5,90,40,0,0,0,0,1586653500,1586643660,1586688060
Clouds,5.76,1.59,4.17,6.29,1027,75,10000,5.1,70,40,0,0,0,0,1586654100,1586643660,1586688060
Clouds,6.28,1.56,4.69,7.49,1027,75,10000,5.1,80,40,0,0,0,0,1586654400,1586643660,1586688060
Clouds,6.36,1.55,4.86,7.7,1027,75,10000,5.1,80,40,0,0,0,0,1586654700,1586643660,1586688060
Clouds,6.36,2.27,4.63,6.93,1027,75,10000,5.1,60,40,0,0,0,0,1586655000,1586643660,1586688060
Clouds,6.36,2.21,4.59,6.96,1027,75,10000,5.1,70,40,0,0,0,0,1586654700,1586643660,1586688060
Clouds,6.56,2.17,5.23,7.98,1027,75,10000,5.1,90,40,0,0,0,0,1586655600,1586643660,1586688060
Clouds,6.71,1.93,5.49,7.51,1027,75,10000,5.1,80,40,0,0,0,0,1586655900,1586643660,1586688060
Clouds,6.56,1.6,4.96,7.39,1027,75,10000,5.1,80,40,0,0,0,0,1586655600,1586643660,1586688060
Clouds,6.73,2.03,5.54,7.97,1027,75,10000,5.1,90,40,0,0,0,0,1586656500,1586643660,1586688060
Clouds,6.79,2.17,5,8.11,1027,75,10000,5.1,90,40,0,0,0,0,1586656800,1586643660,1586688060
Clouds,6.79,1.85,5.89,7.64,1027,75,10000,5.1,80,40,0,0,0,0,1586656800,1586643660,1586688060
Clouds,6.95,2.29,6.11,7.75,1027,75,10000,5.1,60,40,0,0,0,0,1586657400,1586643660,1586688060
Clouds,7.25,3.09,5.79,8.56,1027,70,10000,5.1,90,40,0,0,0,0,1586657700,1586643660,1586688060
Clouds,7.4,2.55,5.89,8.07,1027,70,10000,5.1,60,40,0,0,0,0,1586658000,1586643660,1586688060
Clouds,7.25,2.87,5.53,7.86,1027,70,10000,5.1,90,40,0,0,0,0,1586657700,1586643660,1586688060
Clouds,7.4,2.87,6.14,8.15,1027,70,10000,5.1,80,40,0,0,0,0,1586658000,1586643660,1586688060
Clouds,7.47,2.5,6.54,8.01,1027,70,10000,5.1,90,40,0,0,0,0,1586658900,1586643660,1586688060
Clouds,7.47,2.58,6.64,8.35,1027,70,10000,5.1,90,40,0,0,0,0,1586658900,1586643660,1586688060
Clouds,7.93,3.41,6.55,8.63,1027,70,10000,6.2,70,40,0,0,0,0,1586659500,1586643660,1586688060
Clouds,7.86,3.75,6.93,8.72,1027,70,10000,6.2,70,40,0,0,0,0,1586659740,1586643660,1586688060
Clouds,7.93,3.91,6.36,9.12,1027,70,10000,6.2,90,40,0,0,0,0,1586659500,1586643660,1586688060
Clouds,7.92,3.28,6.43,8.75,1027,70,10000,6.2,70,40,0,0,0,0,1586660400,1586643660,1586688060
Clouds,7.92,3.3,6.88,8.83,1027,70,10000,6.2,90,40,0,0,0,0,1586660400,1586643660,1586688060
Clouds,8.12,3.14,6.92,9.11,1027,70,10000,6.2,60,40,0,0,0,0,1586661000,1586643660,1586688060
Clouds,7.92,3.45,6.94,8.53,1027,70,10000,6.2,70,40,0,0,0,0,1586661060,1586643660,1586688060
Clouds,8.09,3.84,6.51,8.75,1027,65,10000,6.2,90,20,0,0,0,0,1586661600,1586643660,1586688060
Clouds,8.08,3.4,6.71,8.98,1027,65,10000,6.2,70,20,0,0,0,0,1586661900,1586643660,1586688060
Clouds,8.09,3.65,6.97,9,1027,65,10000,6.2,70,20,0,0,0,0,1586661600,1586643660,1586688060
Clouds,8.27,3.82,6.48,9.07,1027,65,10000,6.2,80,20,0,0,0,0,1586662500,1586643660,1586688060
Clouds,8.27,3.42,6.75,9.35,1027,65,10000,6.2,80,20,0,0,0,0,1586662500,1586643660,1586688060
Clouds,8.27,3.34,7.1,8.84,1027,65,10000,6.2,90,20,0,0,0,0,1586662500,1586643660,1586688060
Clouds,8.35,3.35,7.12,9.24,1027,65,10000,5.7,60,20,0,0,0,0,1586663400,1586643660,1586688060
Clouds,8.35,3.96,6.59,9.06,1027,65,10000,5.7,90,20,0,0,0,0,1586663520,1586643660,1586688060
Clouds,8.4,4.1,6.99,9.41,1027,65,10000,5.7,80,20,0,0,0,0,1586663880,1586643660,1586688060
Clouds,8.4,4.15,7.29,9.84,1027,65,10000,5.7,60,20,0,0,0,0,1586663880,1586643660,1586688060
Clouds,8.7,4.16,7.66,9.5,1027,61,10000,5.1,60,20,0,0,0,0,1586664600,1586643660,1586688060
Clouds,8.78,3.81,7.15,10.01,1027,61,10000,5.1,60,20,0,0,0,0,1586664900,1586643660,1586688060
Clouds,8.7,3.77,7.58,9.81,1027,61,10000,5.1,90,20,0,0,0,0,1586664600,1586643660,1586688060
Clouds,8.84,4.22,7.32,10.23,1027,61,10000,5.1,90,20,0,0,0,0,1586665500,1586643660,1586688060
Clouds,8.91,4.03,8.06,10.32,1027,61,10000,5.1,90,20,0,0,0,0,1586665800,1586643660,1586688060
Clouds,8.91,4.41,7.12,9.87,1027,61,10000,5.1,70,20,0,0,0,0,1586665800,1586643660,1586688060
Clouds,8.91,4.03,7.39,9.51,1027,61,10000,5.1,90,20,0,0,0,0,1586665800,1586643660,1586688060
Clouds,8.98,4.92,7.71,10.33,1027,66,10000,5.1,60,20,0,0,0,0,1586666700,1586643660,1586688060
Clouds,8.97,4.75,7.28,9.9,1027,66,10000,5.1,80,20,0,0,0,0,1586667000,1586643660,1586688060
Clouds,8.97,4.55,7.3,10.1,1027,66,10000,5.1,70,20,0,0,0,0,1586667000,1586643660,1586688060
Clouds,9.06,4.86,7.91,10.13,1027,66,10000,5.1,60,20,0,0,0,0,1586667600,1586643660,1586688060
Clouds,9.06,5.04,7.84,10.56,1027,66,10000,5.1,60,20,0,0,0,0,1586667600,1586643660,1586688060
Clouds,9.06,4.15,7.32,10.43,1027,66,10000,5.1,90,20,0,0,0,0,1586667600,1586643660,1586688060
Clouds,9.06,4.88,7.81,10.08,1027,66,10000,5.1,70,20,0,0,0,0,1586667600,1586643660,1586688060
Clouds,9.35,4.4,7.66,10.66,1027,57,10000,4.6,80,20,0,0,0,0,1586668800,1586643660,1586688060
Clouds,9.29,4.31,8.18,10.47,1027,57,10000,4.6,80,20,0,0,0,0,1586669100,1586643660,1586688060
Clouds,9.35,4.71,8.28,10.38,1027,57,10000,4.6,70,20,0,0,0,0,1586668800,1586643660,1586688060
Clouds,9.29,5.13,8.35,10.42,1027,57,10000,4.6,60,20,0,0,0,0,1586669400,1586643660,1586688060
Clouds,9.26,5.1,8.36,9.84,1026,72,10000,5.7,90,20,0,0,0,0,1586670000,1586643660,1586688060
Clouds,9.26,5.07,7.81,10.49,1026,72,10000,5.7,70,20,0,0,0,0,1586670300,1586643660,1586688060
Clouds,9.33,5.04,7.72,10.24,1026,72,10000,5.7,90,20,0,0,0,0,1586670600,1586643660,1586688060
Clouds,9.26,5.25,8.3,10.15,1026,72,10000,5.7,70,20,0,0,0,0,1586670300,1586643660,1586688060
Clouds,9.33,4.42,8.48,10.65,1026,72,10000,5.7,70,20,0,0,0,0,1586671200,1586643660,1586688060
